page_url,file_name,file_url
https://mazhilis.parlam.kz/kk/activity/work-summary,%D0%98%D0%BD%D1%84%D0%BE%D0%B3%D1%80%D0%B0%D1%84%D0%B8%D0%BA%D0%B0_%D0%9C%D0%B0%D0%B6%D0%B8%D0%BB%D0%B8%D1%81_%D0%B8%D1%82%D0%BE%D0%B3%D0%B8_2024_06_27_%D0%BA%D0%B0%D0%B7_uiJqeoo.pdf,http://mazhilis.parlam.kz/media/activity_result/documents/2024-08-02/%D0%98%D0%BD%D1%84%D0%BE%D0%B3%D1%80%D0%B0%D1%84%D0%B8%D0%BA%D0%B0_%D0%9C%D0%B0%D0%B6%D0%B8%D0%BB%D0%B8%D1%81_%D0%B8%D1%82%D0%BE%D0%B3%D0%B8_2024_06_27_%D0%BA%D0%B0%D0%B7_uiJqeoo.pdf
https://mazhilis.parlam.kz/kk/activity/work-summary,document_18_2KnRci1.pdf,http://mazhilis.parlam.kz/media/activity_result/documents/2024-04-15/document_18_2KnRci1.pdf
https://mazhilis.parlam.kz/kk/activity/work-summary,document_17_PGvWeYF.pdf,http://mazhilis.parlam.kz/media/activity_result/documents/2024-04-15/document_17_PGvWeYF.pdf
https://mazhilis.parlam.kz/kk/activity/work-summary,document_16_oALXUIl.pdf,http://mazhilis.parlam.kz/media/activity_result/documents/2024-04-15/document_16_oALXUIl.pdf
https://mazhilis.parlam.kz/kk/activity/work-summary,document_15_YkOHWkc.pdf,http://mazhilis.parlam.kz/media/activity_result/documents/2024-04-15/document_15_YkOHWkc.pdf
https://mazhilis.parlam.kz/kk/activity/work-summary,document_14_2KTlFYz.pdf,http://mazhilis.parlam.kz/media/activity_result/documents/2024-04-15/document_14_2KTlFYz.pdf
https://mazhilis.parlam.kz/kk/activity/work-summary,document_13_qWIzxnX.pdf,http://mazhilis.parlam.kz/media/activity_result/documents/2024-04-15/document_13_qWIzxnX.pdf
https://mazhilis.parlam.kz/kk/activity/work-summary,document_12_bUhNwOg.pdf,http://mazhilis.parlam.kz/media/activity_result/documents/2024-04-15/document_12_bUhNwOg.pdf
https://mazhilis.parlam.kz/kk/activity/work-summary,document11_uaYix8h.pdf,http://mazhilis.parlam.kz/media/activity_result/documents/2024-04-15/document11_uaYix8h.pdf
https://mazhilis.parlam.kz/kk/activity/work-summary,document_10_IKTeQ0k.pdf,http://mazhilis.parlam.kz/media/activity_result/documents/2024-04-15/document_10_IKTeQ0k.pdf
https://mazhilis.parlam.kz/kk/all-bill/490,%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BA%D0%B0%D0%B7.pdf,https://mazhilis.parlam.kz/media/draft_law/documents/490/2025-04-24/%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BA%D0%B0%D0%B7.pdf
https://mazhilis.parlam.kz/kk/all-bill/491,%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BA%D0%B0%D0%B7.pdf,https://mazhilis.parlam.kz/media/draft_law/documents/491/2025-04-24/%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BA%D0%B0%D0%B7.pdf
https://mazhilis.parlam.kz/kk/all-bill/532,%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82_%D0%97%D0%B0%D0%BA%D0%BE%D0%BD%D0%B0_55_9eIPDUW.docx,https://mazhilis.parlam.kz/media/draft_law/documents/532/2024-04-03/%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82_%D0%97%D0%B0%D0%BA%D0%BE%D0%BD%D0%B0_55_9eIPDUW.docx
https://mazhilis.parlam.kz/kk/all-bill/532,%D0%A1%D1%80%D0%B0%D0%B2%D0%BD%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D1%82%D0%B0%D0%B1%D0%BB%D0%B8%D1%86%D0%B0_55_W33mDmR.docx,https://mazhilis.parlam.kz/media/draft_law/documents/532/2024-04-03/%D0%A1%D1%80%D0%B0%D0%B2%D0%BD%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D1%82%D0%B0%D0%B1%D0%BB%D0%B8%D1%86%D0%B0_55_W33mDmR.docx
https://mazhilis.parlam.kz/kk/all-bill/532,%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BA%D0%B0%D0%B7.pdf,https://mazhilis.parlam.kz/media/draft_law/documents/532/2025-02-07/%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BA%D0%B0%D0%B7.pdf
https://mazhilis.parlam.kz/kk/all-bill/532,183.pdf,https://mazhilis.parlam.kz/media/draft_law/documents/532/2025-04-16/183.pdf
https://mazhilis.parlam.kz/kk/all-bill/724,%D0%97%D0%B0%D2%A3_%D0%B6%D0%BE%D0%B1%D0%B0%D1%81%D1%8B.docx,https://mazhilis.parlam.kz/media/draft_law/documents/724/2024-10-09/%D0%97%D0%B0%D2%A3_%D0%B6%D0%BE%D0%B1%D0%B0%D1%81%D1%8B.docx
https://mazhilis.parlam.kz/kk/all-bill/724,%D0%A1%D0%B0%D0%BB%D1%8B%D1%81%D1%82%D1%8B%D1%80%D0%BC%D0%B0_%D0%BA%D0%B5%D1%81%D1%82%D0%B5.docx,https://mazhilis.parlam.kz/media/draft_law/documents/724/2024-10-09/%D0%A1%D0%B0%D0%BB%D1%8B%D1%81%D1%82%D1%8B%D1%80%D0%BC%D0%B0_%D0%BA%D0%B5%D1%81%D1%82%D0%B5.docx
https://mazhilis.parlam.kz/kk/all-bill/724,%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BA%D0%B0%D0%B7.pdf,https://mazhilis.parlam.kz/media/draft_law/documents/724/2025-02-25/%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BA%D0%B0%D0%B7.pdf
https://mazhilis.parlam.kz/kk/all-bill/737,%D0%97%D0%B0%D2%A3_%D0%B6%D0%BE%D0%B1%D0%B0%D1%81%D1%8B.docx,https://mazhilis.parlam.kz/media/draft_law/documents/737/2024-11-19/%D0%97%D0%B0%D2%A3_%D0%B6%D0%BE%D0%B1%D0%B0%D1%81%D1%8B.docx
https://mazhilis.parlam.kz/kk/all-bill/737,%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BA%D0%B0%D0%B7.pdf,https://mazhilis.parlam.kz/media/draft_law/documents/737/2025-02-24/%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BA%D0%B0%D0%B7.pdf
https://mazhilis.parlam.kz/kk/all-bill/737,184_%D0%BA.pdf,https://mazhilis.parlam.kz/media/draft_law/documents/737/2025-04-17/184_%D0%BA.pdf
https://mazhilis.parlam.kz/kk/all-bill/779,%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD%D0%BE%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82_%D0%BA%D0%B0%D0%B7.docx,https://mazhilis.parlam.kz/media/draft_law/documents/779/2025-04-21/%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD%D0%BE%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82_%D0%BA%D0%B0%D0%B7.docx
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,%D0%97%D0%B0%D2%A3_%D0%B6%D0%BE%D0%B1%D0%B0%D1%81%D1%8B.docx,https://mazhilis.parlam.kz/media/draft_law/documents/724/2024-10-09/%D0%97%D0%B0%D2%A3_%D0%B6%D0%BE%D0%B1%D0%B0%D1%81%D1%8B.docx
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,%D0%A1%D0%B0%D0%BB%D1%8B%D1%81%D1%82%D1%8B%D1%80%D0%BC%D0%B0_%D0%BA%D0%B5%D1%81%D1%82%D0%B5.docx,https://mazhilis.parlam.kz/media/draft_law/documents/724/2024-10-09/%D0%A1%D0%B0%D0%BB%D1%8B%D1%81%D1%82%D1%8B%D1%80%D0%BC%D0%B0_%D0%BA%D0%B5%D1%81%D1%82%D0%B5.docx
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BA%D0%B0%D0%B7.pdf,https://mazhilis.parlam.kz/media/draft_law/documents/724/2025-02-25/%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BA%D0%B0%D0%B7.pdf
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,%D0%97%D0%B0%D2%A3_%D0%B6%D0%BE%D0%B1%D0%B0%D1%81%D1%8B.docx,https://mazhilis.parlam.kz/media/draft_law/documents/737/2024-11-19/%D0%97%D0%B0%D2%A3_%D0%B6%D0%BE%D0%B1%D0%B0%D1%81%D1%8B.docx
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BA%D0%B0%D0%B7.pdf,https://mazhilis.parlam.kz/media/draft_law/documents/737/2025-02-24/%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BA%D0%B0%D0%B7.pdf
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,184_%D0%BA.pdf,https://mazhilis.parlam.kz/media/draft_law/documents/737/2025-04-17/184_%D0%BA.pdf
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BA%D0%B0%D0%B7.pdf,https://mazhilis.parlam.kz/media/draft_law/documents/490/2025-04-24/%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BA%D0%B0%D0%B7.pdf
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BA%D0%B0%D0%B7.pdf,https://mazhilis.parlam.kz/media/draft_law/documents/491/2025-04-24/%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BA%D0%B0%D0%B7.pdf
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82_%D0%97%D0%B0%D0%BA%D0%BE%D0%BD%D0%B0_55_9eIPDUW.docx,https://mazhilis.parlam.kz/media/draft_law/documents/532/2024-04-03/%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82_%D0%97%D0%B0%D0%BA%D0%BE%D0%BD%D0%B0_55_9eIPDUW.docx
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,%D0%A1%D1%80%D0%B0%D0%B2%D0%BD%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D1%82%D0%B0%D0%B1%D0%BB%D0%B8%D1%86%D0%B0_55_W33mDmR.docx,https://mazhilis.parlam.kz/media/draft_law/documents/532/2024-04-03/%D0%A1%D1%80%D0%B0%D0%B2%D0%BD%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D1%82%D0%B0%D0%B1%D0%BB%D0%B8%D1%86%D0%B0_55_W33mDmR.docx
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BA%D0%B0%D0%B7.pdf,https://mazhilis.parlam.kz/media/draft_law/documents/532/2025-02-07/%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BA%D0%B0%D0%B7.pdf
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,183.pdf,https://mazhilis.parlam.kz/media/draft_law/documents/532/2025-04-16/183.pdf
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,%D0%97%D0%B0%D2%A3_%D0%B6%D0%BE%D0%B1%D0%B0%D1%81%D1%8B.docx,https://mazhilis.parlam.kz/media/draft_law/documents/731/2024-11-06/%D0%97%D0%B0%D2%A3_%D0%B6%D0%BE%D0%B1%D0%B0%D1%81%D1%8B.docx
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,%D0%97%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BA%D0%B0%D0%B7.pdf,https://mazhilis.parlam.kz/media/draft_law/documents/731/2025-02-24/%D0%97%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BA%D0%B0%D0%B7.pdf
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,182_%D0%BA.pdf,https://mazhilis.parlam.kz/media/draft_law/documents/731/2025-04-15/182_%D0%BA.pdf
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82_%D0%97%D0%B0%D0%BA%D0%BE%D0%BD%D0%B0_50_Gw9KjY1.docx,https://mazhilis.parlam.kz/media/draft_law/documents/528/2024-04-03/%D0%BF%D1%80%D0%BE%D0%B5%D0%BA%D1%82_%D0%97%D0%B0%D0%BA%D0%BE%D0%BD%D0%B0_50_Gw9KjY1.docx
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,%D0%A1%D1%80%D0%B0%D0%B2%D0%BD%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D1%82%D0%B0%D0%B1%D0%BB%D0%B8%D1%86%D0%B0_50_N29KKaO.docx,https://mazhilis.parlam.kz/media/draft_law/documents/528/2024-04-03/%D0%A1%D1%80%D0%B0%D0%B2%D0%BD%D0%B8%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D0%B0%D1%8F_%D1%82%D0%B0%D0%B1%D0%BB%D0%B8%D1%86%D0%B0_50_N29KKaO.docx
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,%D0%97%D0%B0%D2%A3_%D0%B6%D0%BE%D0%B1%D0%B0%D1%81%D1%8B.docx,https://mazhilis.parlam.kz/media/draft_law/documents/726/2024-10-28/%D0%97%D0%B0%D2%A3_%D0%B6%D0%BE%D0%B1%D0%B0%D1%81%D1%8B.docx
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,177_%D0%BA.pdf,https://mazhilis.parlam.kz/media/draft_law/documents/726/2025-04-02/177_%D0%BA.pdf
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BA%D0%B0%D0%B7.pdf,https://mazhilis.parlam.kz/media/draft_law/documents/726/2025-02-17/%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BA%D0%B0%D0%B7.pdf
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,%D0%97%D0%B0%D2%A3_%D0%B6%D0%BE%D0%B1%D0%B0%D1%81%D1%8B.docx,https://mazhilis.parlam.kz/media/draft_law/documents/613/2024-05-06/%D0%97%D0%B0%D2%A3_%D0%B6%D0%BE%D0%B1%D0%B0%D1%81%D1%8B.docx
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,176_%D0%BA.pdf,https://mazhilis.parlam.kz/media/draft_law/documents/613/2025-03-31/176_%D0%BA.pdf
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,%D0%97%D0%90%D0%9A%D0%9E%D0%9D_%D0%BA%D0%B0%D0%B7.pdf,https://mazhilis.parlam.kz/media/draft_law/documents/613/2025-02-06/%D0%97%D0%90%D0%9A%D0%9E%D0%9D_%D0%BA%D0%B0%D0%B7.pdf
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,%D0%97%D0%B0%D2%A3_%D0%B6%D0%BE%D0%B1%D0%B0%D1%81%D1%8B.docx,https://mazhilis.parlam.kz/media/draft_law/documents/746/2025-01-06/%D0%97%D0%B0%D2%A3_%D0%B6%D0%BE%D0%B1%D0%B0%D1%81%D1%8B.docx
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BA%D0%B0%D0%B7.pdf,https://mazhilis.parlam.kz/media/draft_law/documents/746/2025-03-27/%D0%B7%D0%B0%D0%BA%D0%BE%D0%BD_%D0%BA%D0%B0%D0%B7.pdf
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,%D0%97%D0%B0%D2%A3_%D0%B6%D0%BE%D0%B1%D0%B0%D1%81%D1%8B.docx,https://mazhilis.parlam.kz/media/draft_law/documents/665/2024-08-22/%D0%97%D0%B0%D2%A3_%D0%B6%D0%BE%D0%B1%D0%B0%D1%81%D1%8B.docx
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,%D0%97%D0%90%D0%9A%D0%9E%D0%9D_%D0%BA%D0%B0%D0%B7.pdf,https://mazhilis.parlam.kz/media/draft_law/documents/665/2025-03-27/%D0%97%D0%90%D0%9A%D0%9E%D0%9D_%D0%BA%D0%B0%D0%B7.pdf
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,%D0%97%D0%B0%D2%A3_%D0%B6%D0%BE%D0%B1%D0%B0%D1%81%D1%8B.docx,https://mazhilis.parlam.kz/media/draft_law/documents/750/2025-01-10/%D0%97%D0%B0%D2%A3_%D0%B6%D0%BE%D0%B1%D0%B0%D1%81%D1%8B.docx
https://mazhilis.parlam.kz/kk/all-bill/sent-to-senat,%D0%97%D0%90%D0%9A%D0%9E%D0%9D_%D0%BA%D0%B0%D0%B7.pdf,https://mazhilis.parlam.kz/media/draft_law/documents/750/2025-03-27/%D0%97%D0%90%D0%9A%D0%9E%D0%9D_%D0%BA%D0%B0%D0%B7.pdf
https://mazhilis.parlam.kz/kk/composition-n-structure/mazhilis-office,7.doc,https://mazhilis.parlam.kz/media/office/documents/2025-03-03/7.doc
https://mazhilis.parlam.kz/kk/public-chamber,chamber_rules_kk_2023_4KfuDx6.docx,https://mazhilis.parlam.kz/media/public_chamber/documents/main/chamber_rules_kk_2023_4KfuDx6.docx
https://mazhilis.parlam.kz/kk/public-chamber,%D0%A1%D0%BE%D1%81%D1%82%D0%B0%D0%B2_%D0%9E%D0%9F_%D0%9A%D0%90%D0%97_40_%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C_2024_%D0%98%D0%A1%D0%9F%D0%A0.docx,https://mazhilis.parlam.kz/media/public_chamber/documents/40/2024-12-23/%D0%A1%D0%BE%D1%81%D1%82%D0%B0%D0%B2_%D0%9E%D0%9F_%D0%9A%D0%90%D0%97_40_%D1%81%D0%B5%D0%BD%D1%82%D1%8F%D0%B1%D1%80%D1%8C_2024_%D0%98%D0%A1%D0%9F%D0%A0.docx
https://mazhilis.parlam.kz/kk/public-chamber,%D0%A0%D0%B5%D0%BA%D0%BE%D0%BC_%D0%9E%D0%9F_%D0%9D%D0%9A_%D0%9A%D0%90%D0%97.pdf,https://mazhilis.parlam.kz/media/public_chamber/documents/None/2024-12-24/%D0%A0%D0%B5%D0%BA%D0%BE%D0%BC_%D0%9E%D0%9F_%D0%9D%D0%9A_%D0%9A%D0%90%D0%97.pdf
https://mazhilis.parlam.kz/kk/public-chamber,%D0%A0%D0%B5%D0%BA%D0%BE%D0%BC_%D0%9E%D0%A1%D0%9C%D0%A1-%D0%BA%D0%B0%D0%B7.pdf,https://mazhilis.parlam.kz/media/public_chamber/documents/None/2024-12-24/%D0%A0%D0%B5%D0%BA%D0%BE%D0%BC_%D0%9E%D0%A1%D0%9C%D0%A1-%D0%BA%D0%B0%D0%B7.pdf
https://mazhilis.parlam.kz/kk/public-chamber,%D1%80%D0%B5%D0%BA%D0%BE%D0%BC_%D0%A1%D1%82%D1%80%D0%BE%D0%B9%D0%BA%D0%BE%D0%B4_%D0%9A%D0%90%D0%97.pdf,https://mazhilis.parlam.kz/media/public_chamber/documents/None/2025-02-19/%D1%80%D0%B5%D0%BA%D0%BE%D0%BC_%D0%A1%D1%82%D1%80%D0%BE%D0%B9%D0%BA%D0%BE%D0%B4_%D0%9A%D0%90%D0%97.pdf
https://mazhilis.parlam.kz/kk/public-chamber,%D0%A0%D0%B5%D0%BA%D0%BE%D0%BC%D0%B5%D0%BD%D0%B4%D0%B0%D1%86%D0%B8%D0%B8_%D0%9E%D0%9F_%D0%9D%D0%9A2_%D0%9A%D0%90%D0%97.pdf,https://mazhilis.parlam.kz/media/public_chamber/documents/None/2025-04-15/%D0%A0%D0%B5%D0%BA%D0%BE%D0%BC%D0%B5%D0%BD%D0%B4%D0%B0%D1%86%D0%B8%D0%B8_%D0%9E%D0%9F_%D0%9D%D0%9A2_%D0%9A%D0%90%D0%97.pdf
